,tweet_id,airline_sentiment,airline,negativereason,latitude,longitude
764,5.69088E+17,positive,United,Reason NA,41.9809313,-87.9063148
765,5.68162E+17,negative,United,Flight Attendant Complaints,41.98160558,-87.90496847
766,5.70061E+17,negative,United,Late Flight,41.98191311,-87.80888924
767,5.70087E+17,negative,United,Late Flight,41.98202331,-87.90374263
768,5.70077E+17,positive,American,Reason NA,41.99335821,-87.91260807
769,5.70103E+17,negative,American,Cancelled Flight,42.01578804,-87.68332344
770,5.67863E+17,neutral,United,Reason NA,42.04836196,-87.74130154
771,5.70194E+17,negative,American,Damaged Luggage,42.16481023,-70.88929237
772,5.70199E+17,negative,American,Customer Service Issue,42.18424338,-70.92464087
773,5.69318E+17,negative,Southwest,Cancelled Flight,42.19881665,-83.3859395
774,5.68984E+17,negative,US Airways,Customer Service Issue,42.2017895,-88.337723
775,5.68996E+17,neutral,US Airways,Reason NA,42.201792,-88.3376974
776,5.69844E+17,negative,American,Customer Service Issue,42.205996,-83.35487329
777,5.69939E+17,negative,US Airways,Late Flight,42.2822248,-71.0378408
778,5.68819E+17,negative,Southwest,Customer Service Issue,42.313473,-87.83530047
779,5.69937E+17,neutral,Delta,Reason NA,42.3427056,-71.5504108
780,5.69938E+17,negative,Southwest,Can't Tell,42.3427148,-71.5504243
781,5.69927E+17,positive,Delta,Reason NA,42.35829164,-71.06163025
782,5.70074E+17,neutral,Delta,Reason NA,42.36005288,-71.06315559
783,5.70208E+17,negative,Virgin America,Bad Flight,42.361016,-71.02000488
784,5.69178E+17,neutral,United,Reason NA,42.3613256,-71.0167387
785,5.69626E+17,negative,US Airways,Late Flight,42.36184505,-71.02219492
786,5.69703E+17,negative,Delta,Late Flight,42.36494288,-71.01451482
787,5.70184E+17,negative,Delta,Customer Service Issue,42.3658858,-71.01423374
788,5.67814E+17,negative,Delta,Customer Service Issue,42.36604659,-71.01573889
789,5.70218E+17,positive,Southwest,Reason NA,42.3667769,-71.0170733
790,5.69285E+17,neutral,Delta,Reason NA,42.36726898,-71.01512871
791,5.68498E+17,negative,Delta,Flight Attendant Complaints,42.36833796,-71.01525742
792,5.68501E+17,positive,Delta,Reason NA,42.36834942,-71.0152744
793,5.68863E+17,negative,United,Customer Service Issue,42.37525611,-71.24042938
794,5.69621E+17,negative,Delta,Late Flight,42.40805407,-88.62699707
795,5.67807E+17,positive,Virgin America,Reason NA,42.5696777,-71.42056878
796,5.69636E+17,neutral,Southwest,Reason NA,42.58399752,-83.10630667
797,5.69644E+17,positive,Southwest,Reason NA,42.58417604,-83.1064707
798,5.69619E+17,negative,US Airways,Cancelled Flight,42.74561865,-73.80942844
799,5.70286E+17,negative,Southwest,Bad Flight,42.88502249,-85.52894527
800,5.68497E+17,neutral,US Airways,Reason NA,42.95012208,-87.90085158
801,5.68494E+17,positive,US Airways,Reason NA,42.95119138,-87.90117857
802,5.68008E+17,negative,US Airways,Customer Service Issue,43.0460003,-84.4794566
803,5.6801E+17,negative,US Airways,Customer Service Issue,43.0460116,-84.4795683
804,5.69623E+17,negative,US Airways,Customer Service Issue,43.19824341,-70.8733423
805,5.69624E+17,negative,US Airways,Can't Tell,43.19825137,-70.87335749
806,5.69624E+17,negative,US Airways,Cancelled Flight,43.19830037,-70.87348793
807,5.69623E+17,negative,US Airways,Can't Tell,43.19872113,-70.87307422
808,5.6896E+17,neutral,Delta,Reason NA,43.3230125,-73.64314219
809,5.6963E+17,positive,United,Reason NA,43.56764134,-116.2208993
810,5.69632E+17,negative,United,Bad Flight,43.56768225,-116.2206117
811,5.6912E+17,negative,United,Customer Service Issue,43.59688282,-72.96820686
812,5.69297E+17,negative,United,Late Flight,43.60417384,-110.7362561
813,5.68842E+17,positive,United,Reason NA,43.68346133,-79.61394084
814,5.69714E+17,negative,American,Customer Service Issue,43.6950263,-79.3457844
815,5.6938E+17,negative,US Airways,Late Flight,43.74167873,-79.3442243
816,5.69605E+17,positive,American,Reason NA,44.26313964,-69.78197616
817,5.68144E+17,neutral,Southwest,Reason NA,44.8741191,-93.22830677
818,5.69871E+17,negative,American,Customer Service Issue,44.98157837,-93.23592187
819,5.69926E+17,negative,United,Can't Tell,45.52146907,-122.6981049
820,5.70152E+17,negative,United,Late Flight,45.58711296,-122.5803893
821,5.67815E+17,negative,United,Customer Service Issue,45.58931882,-122.5959928
822,5.68838E+17,positive,United,Reason NA,45.58977875,-122.5918295
823,5.6883E+17,negative,United,Late Flight,45.58986727,-122.5918258
824,5.69711E+17,negative,United,Lost Luggage,45.67912434,-111.0484796
825,5.69861E+17,neutral,United,Reason NA,45.67920767,-111.0484765
826,5.69715E+17,negative,United,Lost Luggage,45.67922537,-111.0482304
827,5.69711E+17,negative,United,Lost Luggage,45.67922693,-111.048398
828,5.69711E+17,negative,United,Lost Luggage,45.67925887,-111.0484448
829,5.68146E+17,neutral,Delta,Reason NA,46.14149629,-122.9060905
830,5.6778E+17,neutral,Delta,Reason NA,46.16788404,-122.9667351
831,5.67782E+17,neutral,Delta,Reason NA,46.16798631,-122.9661678
832,5.69615E+17,negative,American,Flight Booking Problems,47.24879409,-122.4387446
833,5.69618E+17,negative,United,Can't Tell,47.4389994,-122.3010208
834,5.69619E+17,negative,United,Customer Service Issue,47.4390828,-122.300713
835,5.70051E+17,negative,American,Customer Service Issue,47.6171292,-122.2803409
836,5.69843E+17,negative,American,Customer Service Issue,47.62581201,-122.3501506
837,5.68918E+17,positive,United,Reason NA,49.73717309,-96.67646776
838,5.69666E+17,negative,Virgin America,Customer Service Issue,51.04345575,-114.0607136
839,5.70013E+17,neutral,United,Reason NA,51.3228181,5.3576138
840,5.69937E+17,positive,United,Reason NA,51.322819,5.3576218
841,5.69636E+17,positive,United,Reason NA,51.3228191,5.3576225
842,5.69832E+17,negative,American,Customer Service Issue,51.44275382,-0.13962939
843,5.69852E+17,negative,American,Customer Service Issue,51.44283789,-0.13974112
844,5.69865E+17,negative,American,Customer Service Issue,51.44284934,-0.13973305
845,5.68706E+17,negative,US Airways,Flight Attendant Complaints,51.4713252,-0.4674035
846,5.69958E+17,negative,Delta,Can't Tell,51.54381448,-0.00116722
847,5.69968E+17,negative,United,Can't Tell,51.72050559,8.72711201
848,5.70186E+17,negative,United,Lost Luggage,52.48854137,-1.91022836
849,5.69918E+17,negative,American,Cancelled Flight,52.51012486,-2.98098622
850,5.69917E+17,negative,American,Can't Tell,52.51012488,-2.98098624
851,5.69917E+17,negative,American,Flight Attendant Complaints,52.51012533,-2.98099904
852,5.69901E+17,negative,American,Flight Attendant Complaints,52.51022081,-2.98091961
853,5.70268E+17,negative,United,Damaged Luggage,52.59657643,-2.19877833
854,5.70089E+17,neutral,United,Reason NA,53.36729431,-2.27861694
855,5.70127E+17,positive,United,Reason NA,59.38247253,18.00789007
