,tweet_id,airline_sentiment,airline,negativereason,latitude,longitude,user_timezone
6531,567800329824399360,positive,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6532,567799932897210368,negative,Southwest,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
6533,567799259224940544,neutral,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6534,567796413880397825,negative,Southwest,Customer Service Issue,0.0,0.0,Arizona
6535,567796276100886528,negative,Southwest,Customer Service Issue,0.0,0.0,
6536,567793635892174848,negative,Southwest,Cancelled Flight,38.73693556,-90.35367062,
6537,567793538134716417,neutral,Southwest,,0.0,0.0,
6538,567791323597524992,neutral,Southwest,,0.0,0.0,
6539,567791182199197697,positive,Southwest,,0.0,0.0,Central Time (US & Canada)
6540,567790581901971456,neutral,Southwest,,0.0,0.0,
6541,567790510502371328,negative,Southwest,Bad Flight,0.0,0.0,
6542,567789749013086208,positive,Southwest,,0.0,0.0,Central Time (US & Canada)
6543,567788514952368129,positive,Southwest,,38.98057249,-76.73463232,Atlantic Time (Canada)
6544,567787583138230272,neutral,Southwest,,0.0,0.0,
6545,567785122708332546,positive,Southwest,,35.99558298,-78.89974547,Eastern Time (US & Canada)
6546,567785042891567104,negative,Southwest,Flight Booking Problems,0.0,0.0,Central Time (US & Canada)
6547,567784912011689984,negative,Southwest,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6548,567783978955993088,negative,Southwest,longlines,0.0,0.0,Central Time (US & Canada)
6549,567783802492420096,positive,Southwest,,0.0,0.0,America/Chicago
6550,567783187901915136,neutral,Southwest,,0.0,0.0,
6551,567783113309585409,negative,Southwest,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
6552,567782794261438466,negative,Southwest,Bad Flight,0.0,0.0,Eastern Time (US & Canada)
6553,567781731156377600,negative,Southwest,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
6554,567781675514343424,negative,Southwest,Late Flight,0.0,0.0,
6555,567781663469481984,neutral,Southwest,,0.0,0.0,Central Time (US & Canada)
6556,567780392179351553,negative,Southwest,Lost Luggage,0.0,0.0,Eastern Time (US & Canada)
6557,567780076926693376,negative,Southwest,Customer Service Issue,0.0,0.0,
6558,567779815227260928,positive,Southwest,,0.0,0.0,
6559,567779798782595072,neutral,Southwest,,0.0,0.0,Pacific Time (US & Canada)
6560,567778721474822145,negative,Southwest,Cancelled Flight,0.0,0.0,Mountain Time (US & Canada)
6561,567778453006655488,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6562,567778403755900928,neutral,Southwest,,0.0,0.0,Central Time (US & Canada)
6563,567777978327633920,positive,Southwest,,0.0,0.0,Central Time (US & Canada)
6564,567777622357475328,neutral,Southwest,,0.0,0.0,America/Chicago
6565,567776832410636288,negative,Southwest,Late Flight,0.0,0.0,Central Time (US & Canada)
6566,567776143273512961,negative,Southwest,Late Flight,0.0,0.0,
6567,567775685796589568,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6568,567775613348376577,neutral,Southwest,,0.0,0.0,Pacific Time (US & Canada)
6569,567774320170119168,positive,Southwest,,0.0,0.0,
6570,567774277656682496,negative,Southwest,Cancelled Flight,0.0,0.0,
6571,567774139353722880,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6572,567774100299739138,positive,Southwest,,0.0,0.0,
6573,567773933928476672,negative,Southwest,Cancelled Flight,0.0,0.0,Central Time (US & Canada)
6574,567773611591626752,neutral,Southwest,,0.0,0.0,
6575,567773445195583488,positive,Southwest,,0.0,0.0,Central Time (US & Canada)
6576,567773236734074880,neutral,Southwest,,0.0,0.0,
6577,567773009092812802,neutral,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6578,567772246060433408,negative,Southwest,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
6579,567772219549478912,positive,Southwest,,0.0,0.0,Quito
6580,567771317705773056,neutral,Southwest,,0.0,0.0,
6581,567770722882580480,negative,Southwest,Flight Booking Problems,0.0,0.0,Eastern Time (US & Canada)
6582,567770621451702273,negative,Southwest,Can't Tell,0.0,0.0,Eastern Time (US & Canada)
6583,567770347065384960,positive,Southwest,,0.0,0.0,
6584,567769787317907456,neutral,Southwest,,0.0,0.0,Central Time (US & Canada)
6585,567769620648828929,neutral,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6586,567768484612816896,neutral,Southwest,,0.0,0.0,Central Time (US & Canada)
6587,567767201286205441,neutral,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6588,567767091579592704,positive,Southwest,,0.0,0.0,Central Time (US & Canada)
6589,567766563533897729,negative,Southwest,Can't Tell,0.0,0.0,
6590,567766512392364032,neutral,Southwest,,0.0,0.0,
6591,567766130907832322,negative,Southwest,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
6592,567765690589790208,negative,Southwest,Flight Attendant Complaints,0.0,0.0,Pacific Time (US & Canada)
6593,567765679764697089,negative,Southwest,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6594,567765457731624960,negative,Southwest,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6595,567764953289875456,neutral,Southwest,,0.0,0.0,
6596,567764660683857920,negative,Southwest,Bad Flight,0.0,0.0,Mountain Time (US & Canada)
6597,567764034418909186,positive,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6598,567764010812985344,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6599,567763775751987201,negative,Southwest,Lost Luggage,0.0,0.0,Pacific Time (US & Canada)
6600,567763748559937536,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6601,567762333779628032,negative,Southwest,Can't Tell,0.0,0.0,Atlantic Time (Canada)
6602,567762099708112897,positive,Southwest,,0.0,0.0,
6603,567761790357209088,negative,Southwest,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6604,567761297879646208,negative,Southwest,Flight Attendant Complaints,0.0,0.0,Central Time (US & Canada)
6605,567760872739975168,positive,Southwest,,0.0,0.0,
6606,567760797062152192,negative,Southwest,Flight Booking Problems,0.0,0.0,Central Time (US & Canada)
6607,567760331829559296,negative,Southwest,Flight Attendant Complaints,0.0,0.0,Central Time (US & Canada)
6608,567760115579621376,negative,Southwest,Flight Booking Problems,0.0,0.0,
6609,567759608643452929,negative,Southwest,Late Flight,0.0,0.0,Central Time (US & Canada)
6610,567758296417718272,negative,Southwest,Customer Service Issue,0.0,0.0,
6611,567758180068130816,positive,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6612,567758165287002112,neutral,Southwest,,0.0,0.0,
6613,567758009607421952,negative,Southwest,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
6614,567757771953561600,negative,Southwest,Cancelled Flight,0.0,0.0,Central Time (US & Canada)
6615,567756963329867776,negative,Southwest,Flight Attendant Complaints,0.0,0.0,
6616,567756556536909825,negative,Southwest,Late Flight,0.0,0.0,Eastern Time (US & Canada)
6617,567754562053091328,neutral,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6618,567754504817606656,positive,Southwest,,0.0,0.0,Central Time (US & Canada)
6619,567754223362666496,negative,Southwest,Bad Flight,0.0,0.0,Pacific Time (US & Canada)
6620,567754165904887810,negative,Southwest,Late Flight,0.0,0.0,
6621,567754096272224256,neutral,Southwest,,0.0,0.0,Arizona
6622,567753899939860480,negative,Southwest,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
6623,567753747283988481,negative,Southwest,Flight Attendant Complaints,0.0,0.0,Pacific Time (US & Canada)
6624,567753194546421760,positive,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6625,567752826353225728,negative,Southwest,Customer Service Issue,0.0,0.0,
6626,567752680514330624,negative,Southwest,Customer Service Issue,0.0,0.0,
6627,567752478309875714,negative,Southwest,Customer Service Issue,0.0,0.0,
6628,567752407166103552,negative,Southwest,Late Flight,0.0,0.0,Central Time (US & Canada)
6629,567752230111936512,negative,Southwest,Cancelled Flight,0.0,0.0,
6630,567752048402104320,negative,Southwest,Customer Service Issue,0.0,0.0,
6631,567752009806131200,negative,Southwest,Flight Booking Problems,0.0,0.0,Central Time (US & Canada)
6632,567751489754382336,negative,Southwest,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6633,567750645462360064,negative,Southwest,Cancelled Flight,0.0,0.0,
6634,567750589040181248,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6635,567750529620697088,negative,Southwest,Can't Tell,0.0,0.0,
6636,567750519402143745,positive,Southwest,,0.0,0.0,Central Time (US & Canada)
6637,567750328729485314,negative,Southwest,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
6638,567749848074813442,neutral,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6639,567749206236880896,neutral,Southwest,,0.0,0.0,Pacific Time (US & Canada)
6640,567748702781992960,negative,Southwest,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
6641,567748407070953472,neutral,Southwest,,0.0,0.0,
6642,567748330734641152,neutral,Southwest,,0.0,0.0,
6643,567748208844365825,negative,Southwest,Cancelled Flight,0.0,0.0,
6644,567748162178125825,negative,Southwest,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
6645,567748089805799425,negative,Southwest,Lost Luggage,0.0,0.0,
6646,567747787807526912,negative,Southwest,Customer Service Issue,0.0,0.0,
6647,567746544536145921,positive,Southwest,,0.0,0.0,
6648,567745845781864449,positive,Southwest,,0.0,0.0,
6649,567744948934426625,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6650,567744842935980032,negative,Southwest,Cancelled Flight,0.0,0.0,
6651,567744627143213056,positive,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6652,567744219281129473,positive,Southwest,,0.0,0.0,Quito
6653,567743010322935808,neutral,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6654,567741655587905537,neutral,Southwest,,0.0,0.0,Quito
6655,567741610373685250,neutral,Southwest,,0.0,0.0,Central Time (US & Canada)
6656,567741202884075520,positive,Southwest,,0.0,0.0,Mountain Time (US & Canada)
6657,567741157070086144,positive,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6658,567740403755909120,positive,Southwest,,0.0,0.0,Central Time (US & Canada)
6659,567740235061014528,neutral,Southwest,,0.0,0.0,
6660,567739785981493248,positive,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6661,567739785406873601,positive,Southwest,,0.0,0.0,Central Time (US & Canada)
6662,567739553251725312,negative,Southwest,Flight Booking Problems,0.0,0.0,
6663,567739453884465152,negative,Southwest,Can't Tell,0.0,0.0,
6664,567739426499862528,neutral,Southwest,,0.0,0.0,
6665,567738743491411968,neutral,Southwest,,0.0,0.0,
6666,567738715657609216,negative,Southwest,Cancelled Flight,0.0,0.0,
6667,567738484082114561,negative,Southwest,Customer Service Issue,0.0,0.0,
6668,567738375755415552,negative,Southwest,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
6669,567738154128769028,negative,Southwest,Customer Service Issue,0.0,0.0,
6670,567738065595019265,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6671,567737962541375490,neutral,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6672,567737653118779392,positive,Southwest,,0.0,0.0,Central Time (US & Canada)
6673,567737625637687296,neutral,Southwest,,0.0,0.0,Central Time (US & Canada)
6674,567737617031380992,positive,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6675,567737554087059457,neutral,Southwest,,0.0,0.0,
6676,567737449938685952,negative,Southwest,Can't Tell,0.0,0.0,Central Time (US & Canada)
6677,567737317432258560,neutral,Southwest,,0.0,0.0,
6678,567736870365171713,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6679,567736166787850240,neutral,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6680,567735766416392194,positive,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6681,567735667879575552,negative,Southwest,Cancelled Flight,0.0,0.0,Central Time (US & Canada)
6682,567735489688395776,positive,Southwest,,0.0,0.0,Mountain Time (US & Canada)
6683,567735409724366848,negative,Southwest,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6684,567734769312882688,negative,Southwest,Can't Tell,0.0,0.0,Eastern Time (US & Canada)
6685,567734329212940288,positive,Southwest,,0.0,0.0,Arizona
6686,567734115899027457,neutral,Southwest,,0.0,0.0,
6687,567734113088835585,neutral,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6688,567734002287513602,neutral,Southwest,,0.0,0.0,Central Time (US & Canada)
6689,567733978363621376,negative,Southwest,Customer Service Issue,41.79493709,-71.48004413,Eastern Time (US & Canada)
6690,567733656106459136,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6691,567732510692347904,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6692,567732427691683840,neutral,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6693,567731712004595714,neutral,Southwest,,0.0,0.0,Eastern Time (US & Canada)
6694,567731598871642112,negative,Southwest,Customer Service Issue,0.0,0.0,
6695,567731546661326848,negative,Southwest,Customer Service Issue,0.0,0.0,
6696,567731246462033920,negative,Southwest,Customer Service Issue,0.0,0.0,
6697,567730704055037953,negative,Southwest,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6698,567729904788054017,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6699,567729416231321600,negative,Southwest,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6700,567729203894702082,negative,Southwest,Customer Service Issue,0.0,0.0,
6701,567728698900488192,neutral,Southwest,,0.0,0.0,Pacific Time (US & Canada)
6702,567728679426326528,negative,Southwest,Cancelled Flight,0.0,0.0,Central Time (US & Canada)
6703,567728229340172288,negative,Southwest,Flight Attendant Complaints,0.0,0.0,
6704,567728114588209152,neutral,Southwest,,0.0,0.0,Mountain Time (US & Canada)
6705,567727499367682048,neutral,Southwest,,0.0,0.0,
6706,567727026313101315,negative,Southwest,Cancelled Flight,0.0,0.0,
6707,567726949049454592,negative,Southwest,Bad Flight,0.0,0.0,
6708,567725232203390977,positive,Southwest,,0.0,0.0,Mountain Time (US & Canada)
6709,567724948375212032,negative,Southwest,Flight Booking Problems,0.0,0.0,Central Time (US & Canada)
6710,567724266045837313,negative,Southwest,Customer Service Issue,0.0,0.0,
6711,567723534344933376,negative,Southwest,Late Flight,0.0,0.0,Pacific Time (US & Canada)
6712,567723431513575424,negative,Southwest,Customer Service Issue,0.0,0.0,Quito
6713,567723096186945538,positive,Southwest,,0.0,0.0,Mountain Time (US & Canada)
6714,567722937545814018,positive,Southwest,,0.0,0.0,Central Time (US & Canada)
6715,567722844319404033,neutral,Southwest,,0.0,0.0,
6716,567722689989578752,neutral,Southwest,,0.0,0.0,Mountain Time (US & Canada)
6717,567722664597286913,negative,Southwest,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6718,567722330340986880,negative,Southwest,Customer Service Issue,30.35571967,-87.27675562,Pacific Time (US & Canada)
6719,567722294680641538,negative,Southwest,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
6720,567721764285726720,neutral,Southwest,,0.0,0.0,
6721,567721738155622401,neutral,Southwest,,38.56979708,-75.1096009,Eastern Time (US & Canada)
6722,567721299162968065,negative,Southwest,Customer Service Issue,0.0,0.0,
6723,567720839408533504,positive,Southwest,,0.0,0.0,Central Time (US & Canada)
6724,567720082860949504,negative,Southwest,Flight Booking Problems,0.0,0.0,Central Time (US & Canada)
6725,567719199850496000,negative,Southwest,Late Flight,0.0,0.0,
6726,567719031634157568,negative,Southwest,Customer Service Issue,0.0,0.0,
6727,567718653735731200,negative,Southwest,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6728,567717985092395008,neutral,Southwest,,0.0,0.0,Central Time (US & Canada)
6729,567717415367090176,negative,Southwest,Late Flight,0.0,0.0,Pacific Time (US & Canada)
6730,567715917983776772,negative,Southwest,Customer Service Issue,0.0,0.0,
6731,567715682918227970,negative,Southwest,Customer Service Issue,0.0,0.0,Arizona
6732,567713868747902976,negative,Southwest,Customer Service Issue,0.0,0.0,
6733,567713338873118722,positive,Southwest,,0.0,0.0,
6734,567704339448209409,negative,Southwest,Can't Tell,0.0,0.0,Central Time (US & Canada)
6735,567702414157824000,negative,Southwest,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
6736,567692504397803520,negative,Southwest,Flight Booking Problems,0.0,0.0,
6737,567692251954827265,negative,Southwest,Flight Attendant Complaints,0.0,0.0,Arizona
6738,567688411289755648,negative,Southwest,Cancelled Flight,0.0,0.0,
6739,567688325276770306,neutral,Southwest,,21.05483165,-86.78164351,Central Time (US & Canada)
6740,567686758708817921,neutral,Southwest,,0.0,0.0,Tehran
6741,567676626855419904,negative,Southwest,Customer Service Issue,0.0,0.0,
6742,567663504102940672,negative,Southwest,Late Flight,0.0,0.0,Eastern Time (US & Canada)
6743,567655489119326209,positive,Southwest,,0.0,0.0,Pacific Time (US & Canada)
6744,567617081336950784,negative,Southwest,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6745,567594449874587648,negative,Southwest,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
6746,570309345281486848,positive,Delta,,0.0,0.0,Atlantic Time (Canada)
6747,570309308937842688,neutral,Delta,,0.0,0.0,Quito
6748,570308513181904901,neutral,Delta,,0.0,0.0,Quito
6749,570307820962373632,negative,Delta,Flight Attendant Complaints,0.0,0.0,Quito
6750,570305363859406848,negative,Delta,Bad Flight,0.0,0.0,Quito
6751,570305098557091840,neutral,Delta,,0.0,0.0,
6752,570304873620746240,neutral,Delta,,0.0,0.0,Atlantic Time (Canada)
6753,570303683872886784,negative,Delta,Flight Booking Problems,0.0,0.0,Eastern Time (US & Canada)
6754,570299924555956227,negative,Delta,Can't Tell,0.0,0.0,
6755,570297402281893888,negative,Delta,Flight Attendant Complaints,0.0,0.0,Pacific Time (US & Canada)
6756,570296417094373376,negative,Delta,Flight Booking Problems,0.0,0.0,Eastern Time (US & Canada)
6757,570296110633381889,neutral,Delta,,0.0,0.0,Newfoundland
6758,570295207763316736,negative,Delta,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
6759,570294460476760064,positive,Delta,,0.0,0.0,Athens
6760,570293674472558592,neutral,Delta,,0.0,0.0,Eastern Time (US & Canada)
6761,570293669628157952,neutral,Delta,,0.0,0.0,Athens
6762,570292360749453312,negative,Delta,Flight Booking Problems,0.0,0.0,
6763,570292174044200963,negative,Delta,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
6764,570291934306168834,neutral,Delta,,0.0,0.0,Quito
6765,570291828349669378,neutral,Delta,,0.0,0.0,Eastern Time (US & Canada)
6766,570291817087930369,neutral,Delta,,0.0,0.0,Athens
6767,570291699731308545,negative,Delta,Flight Booking Problems,0.0,0.0,
6768,570291473528320001,negative,Delta,Late Flight,0.0,0.0,Central Time (US & Canada)
6769,570291066466897921,neutral,Delta,,0.0,0.0,Eastern Time (US & Canada)
6770,570289587794407425,negative,Delta,Customer Service Issue,0.0,0.0,Quito
6771,570289518194126849,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6772,570288803849637888,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6773,570287886135918593,neutral,Delta,,0.0,0.0,Quito
6774,570287704728084480,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6775,570287622343540736,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6776,570287303681294337,neutral,Delta,,0.0,0.0,Quito
6777,570287210219606016,negative,Delta,Customer Service Issue,0.0,0.0,Quito
6778,570284988224008192,negative,Delta,Flight Booking Problems,0.0,0.0,Pacific Time (US & Canada)
6779,570284840752427008,negative,Delta,Flight Booking Problems,0.0,0.0,Eastern Time (US & Canada)
6780,570280782373228544,neutral,Delta,,0.0,0.0,
6781,570280776849346561,negative,Delta,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6782,570280755085090816,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6783,570280008557547520,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6784,570279787287093248,negative,Delta,Can't Tell,0.0,0.0,Atlantic Time (Canada)
6785,570278619416694784,positive,Delta,,0.0,0.0,Pacific Time (US & Canada)
6786,570277811795001344,negative,Delta,Bad Flight,0.0,0.0,Atlantic Time (Canada)
6787,570277278627848192,negative,Delta,Flight Booking Problems,0.0,0.0,Eastern Time (US & Canada)
6788,570277054635057153,negative,Delta,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
6789,570276843812732928,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6790,570273378403102720,neutral,Delta,,0.0,0.0,
6791,570267929322921985,neutral,Delta,,0.0,0.0,Casablanca
6792,570267544906555393,neutral,Delta,,0.0,0.0,
6793,570267535515324417,neutral,Delta,,0.0,0.0,Eastern Time (US & Canada)
6794,570267215720800256,neutral,Delta,,0.0,0.0,Santiago
6795,570265811623002112,negative,Delta,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6796,570264515285266432,neutral,Delta,,0.0,0.0,Casablanca
6797,570264106059624448,neutral,Delta,,0.0,0.0,
6798,570252044528959488,neutral,Delta,,0.0,0.0,
6799,570251671265083393,neutral,Delta,,0.0,0.0,
6800,570251142942171136,positive,Delta,,0.0,0.0,
6801,570248591295557632,neutral,Delta,,0.0,0.0,Quito
6802,570246294582771712,positive,Delta,,0.0,0.0,Atlantic Time (Canada)
6803,570246094157946880,neutral,Delta,,0.0,0.0,Eastern Time (US & Canada)
6804,570245603118211072,neutral,Delta,,0.0,0.0,Quito
6805,570244951914782721,positive,Delta,,0.0,0.0,
6806,570243767585935360,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6807,570242512012451840,positive,Delta,,0.0,0.0,
6808,570240052279648257,neutral,Delta,,0.0,0.0,Central Time (US & Canada)
6809,570239998383038464,neutral,Delta,,40.70326657,-74.01106458,Eastern Time (US & Canada)
6810,570239297456091136,neutral,Delta,,0.0,0.0,London
6811,570239272575315969,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6812,570238950801059840,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6813,570238126347714560,negative,Delta,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
6814,570237440616570880,neutral,Delta,,0.0,0.0,
6815,570237343669608448,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6816,570235244999270400,negative,Delta,Flight Booking Problems,0.0,0.0,Eastern Time (US & Canada)
6817,570233869212856320,positive,Delta,,34.02763089,-118.49627894,Eastern Time (US & Canada)
6818,570233306664591361,neutral,Delta,,0.0,0.0,Mountain Time (US & Canada)
6819,570232676491202561,neutral,Delta,,34.02761838,-118.49646336,Eastern Time (US & Canada)
6820,570232616755929088,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6821,570231750959329280,positive,Delta,,34.02764112,-118.49636416,Eastern Time (US & Canada)
6822,570229813937463299,positive,Delta,,0.0,0.0,America/New_York
6823,570227706140323840,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6824,570227199766179840,positive,Delta,,0.0,0.0,Central Time (US & Canada)
6825,570226143045033985,positive,Delta,,0.0,0.0,
6826,570225899964129281,positive,Delta,,0.0,0.0,Quito
6827,570225396404359168,negative,Delta,Customer Service Issue,0.0,0.0,Atlantic Time (Canada)
6828,570224962184867840,negative,Delta,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6829,570222626712514560,positive,Delta,,0.0,0.0,
6830,570221178658418689,positive,Delta,,0.0,0.0,Atlantic Time (Canada)
6831,570218339118800896,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6832,570217760430493698,negative,Delta,Flight Attendant Complaints,0.0,0.0,
6833,570215386102292480,negative,Delta,Lost Luggage,0.0,0.0,Pacific Time (US & Canada)
6834,570213762948567040,neutral,Delta,,0.0,0.0,Eastern Time (US & Canada)
6835,570212129313316864,neutral,Delta,,0.0,0.0,Pacific Time (US & Canada)
6836,570212047692161025,neutral,Delta,,0.0,0.0,Pacific Time (US & Canada)
6837,570211016308596736,neutral,Delta,,0.0,0.0,Pacific Time (US & Canada)
6838,570208115205021696,positive,Delta,,0.0,0.0,
6839,570206077826039808,positive,Delta,,0.0,0.0,
6840,570204309041893376,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6841,570200546679726082,negative,Delta,Late Flight,0.0,0.0,Eastern Time (US & Canada)
6842,570199572435185664,negative,Delta,Flight Booking Problems,0.0,0.0,
6843,570198506222194692,negative,Delta,Late Flight,0.0,0.0,Pacific Time (US & Canada)
6844,570198409497288705,negative,Delta,Customer Service Issue,0.0,0.0,
6845,570198289376677888,negative,Delta,Late Flight,0.0,0.0,Pacific Time (US & Canada)
6846,570197146894520320,neutral,Delta,,0.0,0.0,Eastern Time (US & Canada)
6847,570195373018505216,negative,Delta,Can't Tell,0.0,0.0,Central America
6848,570195036782133248,positive,Delta,,0.0,0.0,Atlantic Time (Canada)
6849,570193464467570688,negative,Delta,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
6850,570192452486889473,neutral,Delta,,0.0,0.0,Eastern Time (US & Canada)
6851,570190438281248768,positive,Delta,,0.0,0.0,Central Time (US & Canada)
6852,570184343857045504,negative,Delta,Customer Service Issue,42.3658858,-71.01423374,Eastern Time (US & Canada)
6853,570179466716176384,positive,Delta,,0.0,0.0,Atlantic Time (Canada)
6854,570174713072369664,neutral,Delta,,0.0,0.0,Eastern Time (US & Canada)
6855,570173181727674368,negative,Delta,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
6856,570168203470446592,neutral,Delta,,0.0,0.0,Eastern Time (US & Canada)
6857,570137183442608128,positive,Delta,,0.0,0.0,Central Time (US & Canada)
6858,570121321192894464,neutral,Delta,,0.0,0.0,Pacific Time (US & Canada)
6859,570102708734197760,negative,Delta,Can't Tell,0.0,0.0,Eastern Time (US & Canada)
6860,570095219091361792,positive,Delta,,0.0,0.0,
6861,570093964059156481,neutral,Delta,,0.0,0.0,Central Time (US & Canada)
6862,570088573598355456,positive,Delta,,0.0,0.0,
6863,570087324949864448,negative,Delta,Can't Tell,0.0,0.0,
6864,570084883332239360,neutral,Delta,,0.0,0.0,
6865,570084632999428096,negative,Delta,Customer Service Issue,0.0,0.0,
6866,570083989601411072,neutral,Delta,,33.8191302,-118.1455457,Atlantic Time (Canada)
6867,570083380265689088,negative,Delta,Can't Tell,0.0,0.0,
6868,570079918782095360,negative,Delta,Flight Attendant Complaints,0.0,0.0,Central Time (US & Canada)
6869,570077234570010624,negative,Delta,Flight Attendant Complaints,0.0,0.0,Central Time (US & Canada)
6870,570076673162543104,neutral,Delta,,0.0,0.0,Eastern Time (US & Canada)
6871,570076595647426560,neutral,Delta,,0.0,0.0,Arizona
6872,570075711433609216,positive,Delta,,0.0,0.0,
6873,570073705507725313,neutral,Delta,,42.36005288,-71.06315559,Arizona
6874,570073661241057280,positive,Delta,,0.0,0.0,
6875,570073592848715776,negative,Delta,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
6876,570070740566990848,positive,Delta,,0.0,0.0,Eastern Time (US & Canada)
6877,570068045500194816,neutral,Delta,,0.0,0.0,Eastern Time (US & Canada)
6878,570066859330019329,negative,Delta,Can't Tell,0.0,0.0,Eastern Time (US & Canada)
6879,570066554848743424,negative,Delta,Late Flight,0.0,0.0,Eastern Time (US & Canada)
6880,570066245195829249,negative,Delta,Late Flight,0.0,0.0,Eastern Time (US & Canada)
6881,570066175008350208,neutral,Delta,,0.0,0.0,
6882,570066166930145280,negative,Delta,Damaged Luggage,0.0,0.0,Atlantic Time (Canada)
6883,570065109961322496,negative,Delta,Customer Service Issue,0.0,0.0,Atlantic Time (Canada)
